kode_paket,nama_paket,LPSE,Nama_Peserta,Alasan,Skor_Teknis,Harga_Terkoreksi,Skor_Akhir
4557198,Manajemen Konstruksi Lanjutan Pengembangan Kawasan Wisata Waduk Panji Sukarame Kecamatan Tenggarong Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT.BIOSFERA WIDHY ENGINEERING,Tidak Menghadiri Pembuktian,,0,
4557198,Manajemen Konstruksi Lanjutan Pengembangan Kawasan Wisata Waduk Panji Sukarame Kecamatan Tenggarong Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Cremona Teknik Consultant,Tidak Menghadiri Pembuktian,,0,
4557198,Manajemen Konstruksi Lanjutan Pengembangan Kawasan Wisata Waduk Panji Sukarame Kecamatan Tenggarong Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BLANTIKA MULTI ENGINEER,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. NUSANTARA CITRA KONSULTAN,Pemenang,"76,48",688639600,"76,48"
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARINA WIDYA KARSA.,Tidak Menghadiri Pembuktian Kualifikasi/Tidak Diundang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BIKONAR PERDANA,Bukan Pemenang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DELTA BUANA,Bukan Pemenang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BENNANTA JASINDO,Tidak Memenuhi Persyaratan Pembuktian Kualifikasi/Tidak Diundang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT.Angelia Oerip Mandiri,Bukan Pemenang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MULTI MAESTRO DESAIN,Tidak Menghadiri Pembuktian Kualifikasi/Tidak Diundang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BENNATIN SURYA CIPTA,Tidak Mengupload Dokumen Penawaran Pada Pembukaan I : Administrasi dan TeknisDiundang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ANTARIKSA GLOBALINDO,Bukan Pemenang,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BLANTIKA MULTI ENGINEER,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT.NALARENCANA,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. GEOMATIK CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT Karya Kompas Konsultan,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Zeybah Primanusa,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV.KEMIRI GADING,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,Tidak Menghadiri Pembuktian,,0,
4544198,Manajemen Konstruksi Pembangunan Gedung Diklat Bersama Kutai Kartanegara Kecamatan Tenggarong Seberang Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINA KARYA (Persero),Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DAYA CIPTA DIANRANCANA,Pemenang,"97,25",1279465000,"97,25"
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. CINIPTA TRIUTAMA JAYA,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARSS BARU,Bukan Pemenang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Ganes Engineering Consultant,Bukan Pemenang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT.BIMASETA CIPTA OPTIMAL,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SIGMA EKSPRESI,Bukan Pemenang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Arenco Binatama,Bukan Pemenang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. AXIS MUNDI,Lulus Tidak Diundang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. DELIMA LAKSANA TATA,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. RAYAKONSULT,Lulus Tidak Diundang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MAHAKA NUGRAHA PERKASA,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,AIKON SURVEY MANDIRI,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MAPINDO MATRAKARSA,Lulus Tidak Diundang,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TUGU PERDANA,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. PRIMA MAXIMA ABADI,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Tranadi Tatautami,Gugur di Administrasi,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Arsirona Pancagraha,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. KAIBON RASIREKAYASA,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. QORINA KONSULTAN INDONESIA,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,NUSANTARA SARANA JASA,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ALOCITA MANDIRI,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT.BIOSFERA WIDHY ENGINEERING,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MASSUKA PRATAMA,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKA CIPTAKONSULTAN,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. KANTA KARYA UTAMA,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,CV. BINTANG RINJANI,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,"MAWATINDO ROAD CONSTRUCTION, PT",Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Zimisi Tribina Marubama,Tidak Menghadiri Pembuktian,,0,
4533198,Manajemen Konstruksi Pembangunan Jembatan Pulau Kumala Kecamatan Tenggarong.,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ANTARIKSA GLOBALINDO,Tidak Menghadiri Pembuktian,,0,
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SECON DWITUNGGAL PUTRA,Pemenang,"79,01",552750000,"79,01"
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Teraga Olahrakayasa,Bukan Pemenang,"77,96",553300000,"77,96"
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT. GEMILANG SURYA INTI,Bukan Pemenang,,0,
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT GEOMAP INTERNATIONAL CONSULTANT,Tidak Menghadiri Pembuktian Kualifikasi/Tidak Diundang,,0,
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT. METRO ASTADI,Tidak Memenuhi Persyaratan Kualifikasi (Tidak Ada Pengalaman Sejenis)/Tidak Diundang,,0,
4523198,Pengawasan Teknis Lanjutan Pembangunan Jogging Track Taman Kota di Tepi Sungai Mahakam Kecamatan Tenggarong,LPSE KABUPATEN KUTAI KARTANEGARA,PT. QORINA KONSULTAN INDONESIA,Tidak Memenuhi Persyaratan Kualifikasi/Tidak Diundang,,0,
